first,second,third,fourth,fifth,sixth,Day_Name,Month,Day,Week,week_cos,week_sin,month_cos,month_sin,day_cos,day_sin
2,15,19,25,31,41,Tuesday,4,27,17,-0.9009688679024196,0.43388373911755707,-0.4999999999999998,0.8660254037844387,0.6889669190756865,-0.72479278722912
1,9,18,19,35,37,Saturday,4,24,16,-0.22252093395631387,0.9749279121818237,-0.4999999999999998,0.8660254037844387,0.15142777750457667,-0.9884683243281114
12,17,19,21,24,39,Thursday,4,22,16,-0.22252093395631387,0.9749279121818237,-0.4999999999999998,0.8660254037844387,-0.2506525322587213,-0.9680771188662041
5,9,10,25,30,35,Tuesday,4,20,16,-0.22252093395631387,0.9749279121818237,-0.4999999999999998,0.8660254037844387,-0.6121059825476627,-0.7907757369376986
2,3,20,22,32,37,Saturday,4,17,15,0.6234898018587354,0.7818314824680284,-0.4999999999999998,0.8660254037844387,-0.9541392564000488,-0.2993631229733582
10,21,22,33,41,42,Thursday,4,15,15,0.6234898018587354,0.7818314824680284,-0.4999999999999998,0.8660254037844387,-0.994869323391895,0.10116832198743272
5,7,14,18,26,37,Tuesday,4,13,15,0.6234898018587354,0.7818314824680284,-0.4999999999999998,0.8660254037844387,-0.8743466161445821,0.48530196253108104
6,12,14,16,36,37,Saturday,4,10,14,1.0,-4.898587196589413e-16,-0.4999999999999998,0.8660254037844387,-0.4403941515576344,0.8978045395707416
2,11,16,19,26,39,Thursday,4,8,14,1.0,-4.898587196589413e-16,-0.4999999999999998,0.8660254037844387,-0.05064916883871264,0.9987165071710528
3,12,18,21,23,33,Tuesday,4,6,14,1.0,-4.898587196589413e-16,-0.4999999999999998,0.8660254037844387,0.3473052528448203,0.9377521321470804
2,9,13,24,39,40,Tuesday,3,30,13,0.6234898018587346,-0.781831482468029,6.123233995736766e-17,1.0,0.9795299412524943,-0.20129852008866114
4,9,10,25,32,38,Saturday,3,27,12,-0.2225209339563148,-0.9749279121818235,6.123233995736766e-17,1.0,0.6889669190756865,-0.72479278722912
4,16,17,27,31,39,Thursday,3,25,12,-0.2225209339563148,-0.9749279121818235,6.123233995736766e-17,1.0,0.3473052528448203,-0.9377521321470804
12,15,21,22,25,31,Tuesday,3,23,12,-0.2225209339563148,-0.9749279121818235,6.123233995736766e-17,1.0,-0.05064916883871355,-0.9987165071710528
2,17,21,22,32,37,Saturday,3,20,11,-0.90096886790242,-0.4338837391175562,6.123233995736766e-17,1.0,-0.6121059825476627,-0.7907757369376986
1,19,20,23,29,33,Thursday,3,18,11,-0.90096886790242,-0.4338837391175562,6.123233995736766e-17,1.0,-0.8743466161445822,-0.4853019625310808
15,19,24,30,34,38,Tuesday,3,16,11,-0.90096886790242,-0.4338837391175562,6.123233995736766e-17,1.0,-0.9948693233918952,-0.10116832198743204
4,15,17,25,28,38,Saturday,3,13,10,-0.9009688679024189,0.43388373911755845,6.123233995736766e-17,1.0,-0.8743466161445821,0.48530196253108104
4,18,20,32,38,39,Thursday,3,11,10,-0.9009688679024189,0.43388373911755845,6.123233995736766e-17,1.0,-0.6121059825476626,0.7907757369376989
4,15,28,36,38,42,Tuesday,3,9,10,-0.9009688679024189,0.43388373911755845,6.123233995736766e-17,1.0,-0.2506525322587204,0.9680771188662043
20,24,25,28,29,32,Saturday,3,6,9,-0.2225209339563141,0.9749279121818237,6.123233995736766e-17,1.0,0.3473052528448203,0.9377521321470804
4,14,19,24,25,30,Thursday,3,4,9,-0.2225209339563141,0.9749279121818237,6.123233995736766e-17,1.0,0.6889669190756866,0.72479278722912
2,12,18,25,28,38,Tuesday,3,2,9,-0.2225209339563141,0.9749279121818237,6.123233995736766e-17,1.0,0.9189578116202306,0.39435585511331855
18,23,26,29,35,37,Saturday,2,27,8,0.6234898018587337,0.7818314824680296,0.5000000000000001,0.8660254037844386,0.6889669190756865,-0.72479278722912
2,4,8,12,17,24,Thursday,2,25,8,0.6234898018587337,0.7818314824680296,0.5000000000000001,0.8660254037844386,0.3473052528448203,-0.9377521321470804
1,4,24,37,39,40,Tuesday,2,23,8,0.6234898018587337,0.7818314824680296,0.5000000000000001,0.8660254037844386,-0.05064916883871355,-0.9987165071710528
2,15,26,31,37,38,Saturday,2,20,7,1.0,-2.4492935982947064e-16,0.5000000000000001,0.8660254037844386,-0.6121059825476627,-0.7907757369376986
1,17,18,30,38,42,Thursday,2,18,7,1.0,-2.4492935982947064e-16,0.5000000000000001,0.8660254037844386,-0.8743466161445822,-0.4853019625310808
5,8,10,16,36,37,Tuesday,2,16,7,1.0,-2.4492935982947064e-16,0.5000000000000001,0.8660254037844386,-0.9948693233918952,-0.10116832198743204
4,8,27,30,33,41,Saturday,2,13,6,0.6234898018587334,-0.7818314824680299,0.5000000000000001,0.8660254037844386,-0.8743466161445821,0.48530196253108104
3,12,16,21,23,30,Thursday,2,11,6,0.6234898018587334,-0.7818314824680299,0.5000000000000001,0.8660254037844386,-0.6121059825476626,0.7907757369376989
2,5,13,17,20,26,Tuesday,2,9,6,0.6234898018587334,-0.7818314824680299,0.5000000000000001,0.8660254037844386,-0.2506525322587204,0.9680771188662043
5,7,17,18,20,30,Saturday,2,6,5,-0.2225209339563146,-0.9749279121818236,0.5000000000000001,0.8660254037844386,0.3473052528448203,0.9377521321470804
3,10,13,19,27,37,Thursday,2,4,5,-0.2225209339563146,-0.9749279121818236,0.5000000000000001,0.8660254037844386,0.6889669190756866,0.72479278722912
9,12,18,25,37,38,Tuesday,2,2,5,-0.2225209339563146,-0.9749279121818236,0.5000000000000001,0.8660254037844386,0.9189578116202306,0.39435585511331855
13,16,18,20,22,30,Saturday,1,30,4,-0.9009688679024191,-0.433883739117558,0.8660254037844387,0.49999999999999994,0.9795299412524943,-0.20129852008866114
18,19,26,29,30,35,Thursday,1,28,4,-0.9009688679024191,-0.433883739117558,0.8660254037844387,0.49999999999999994,0.8207634412072763,-0.5712682150947924
3,9,19,23,24,41,Tuesday,1,26,4,-0.9009688679024191,-0.433883739117558,0.8660254037844387,0.49999999999999994,0.5289640103269624,-0.8486442574947509
2,4,5,12,26,28,Saturday,1,23,3,-0.900968867902419,0.43388373911755823,0.8660254037844387,0.49999999999999994,-0.05064916883871355,-0.9987165071710528
1,6,10,32,35,41,Thursday,1,21,3,-0.900968867902419,0.43388373911755823,0.8660254037844387,0.49999999999999994,-0.44039415155763423,-0.8978045395707417
2,13,16,22,27,35,Tuesday,1,19,3,-0.900968867902419,0.43388373911755823,0.8660254037844387,0.49999999999999994,-0.7587581226927911,-0.651372482722222
9,21,28,29,32,40,Saturday,1,16,2,-0.22252093395631434,0.9749279121818236,0.8660254037844387,0.49999999999999994,-0.9948693233918952,-0.10116832198743204
1,4,17,22,30,33,Thursday,1,14,2,-0.22252093395631434,0.9749279121818236,0.8660254037844387,0.49999999999999994,-0.9541392564000488,0.29936312297335804
1,6,27,33,38,40,Tuesday,1,12,2,-0.22252093395631434,0.9749279121818236,0.8660254037844387,0.49999999999999994,-0.758758122692791,0.6513724827222223
8,9,17,25,33,34,Saturday,1,9,1,0.6234898018587336,0.7818314824680298,0.8660254037844387,0.49999999999999994,-0.2506525322587204,0.9680771188662043
3,9,11,16,25,26,Thursday,1,7,1,0.6234898018587336,0.7818314824680298,0.8660254037844387,0.49999999999999994,0.1514277775045767,0.9884683243281114
7,25,27,31,34,36,Tuesday,1,5,1,0.6234898018587336,0.7818314824680298,0.8660254037844387,0.49999999999999994,0.5289640103269624,0.8486442574947509
7,8,9,23,35,39,Saturday,1,2,53,-0.9009688679024199,-0.43388373911755646,0.8660254037844387,0.49999999999999994,0.9189578116202306,0.39435585511331855
6,13,24,25,34,42,Thursday,12,31,53,-0.9009688679024199,-0.43388373911755646,1.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16
9,11,23,25,31,39,Tuesday,12,29,53,-0.9009688679024199,-0.43388373911755646,1.0,-2.4492935982947064e-16,0.9189578116202306,-0.3943558551133187
15,22,23,24,34,37,Saturday,12,26,52,-0.9009688679024214,0.43388373911755335,1.0,-2.4492935982947064e-16,0.5289640103269624,-0.8486442574947509
9,14,16,28,33,41,Thursday,12,24,52,-0.9009688679024214,0.43388373911755335,1.0,-2.4492935982947064e-16,0.15142777750457667,-0.9884683243281114
1,4,5,27,28,33,Tuesday,12,22,52,-0.9009688679024214,0.43388373911755335,1.0,-2.4492935982947064e-16,-0.2506525322587213,-0.9680771188662041
6,11,15,33,34,42,Saturday,12,19,51,-0.22252093395631267,0.974927912181824,1.0,-2.4492935982947064e-16,-0.7587581226927911,-0.651372482722222
5,11,20,22,25,39,Thursday,12,17,51,-0.22252093395631267,0.974927912181824,1.0,-2.4492935982947064e-16,-0.9541392564000488,-0.2993631229733582
11,17,18,35,36,37,Tuesday,12,15,51,-0.22252093395631267,0.974927912181824,1.0,-2.4492935982947064e-16,-0.994869323391895,0.10116832198743272
3,8,22,28,32,37,Saturday,12,12,50,0.6234898018587349,0.7818314824680287,1.0,-2.4492935982947064e-16,-0.758758122692791,0.6513724827222223
1,15,21,24,32,41,Thursday,12,10,50,0.6234898018587349,0.7818314824680287,1.0,-2.4492935982947064e-16,-0.4403941515576344,0.8978045395707416
2,12,16,24,36,39,Tuesday,12,8,50,0.6234898018587349,0.7818314824680287,1.0,-2.4492935982947064e-16,-0.05064916883871264,0.9987165071710528
2,6,12,13,18,39,Saturday,12,5,49,1.0,-1.7145055188062944e-15,1.0,-2.4492935982947064e-16,0.5289640103269624,0.8486442574947509
3,5,20,23,25,39,Thursday,12,3,49,1.0,-1.7145055188062944e-15,1.0,-2.4492935982947064e-16,0.8207634412072763,0.5712682150947923
9,13,19,25,28,34,Tuesday,12,1,49,1.0,-1.7145055188062944e-15,1.0,-2.4492935982947064e-16,0.9795299412524945,0.20129852008866006
6,12,22,28,30,32,Saturday,11,28,48,0.6234898018587323,-0.7818314824680308,0.8660254037844384,-0.5000000000000004,0.8207634412072763,-0.5712682150947924
14,21,22,27,29,36,Thursday,11,26,48,0.6234898018587323,-0.7818314824680308,0.8660254037844384,-0.5000000000000004,0.5289640103269624,-0.8486442574947509
9,19,24,29,39,41,Tuesday,11,24,48,0.6234898018587323,-0.7818314824680308,0.8660254037844384,-0.5000000000000004,0.15142777750457667,-0.9884683243281114
2,3,13,22,31,42,Saturday,11,21,47,-0.222520933956316,-0.9749279121818233,0.8660254037844384,-0.5000000000000004,-0.44039415155763423,-0.8978045395707417
5,14,15,22,23,34,Thursday,11,19,47,-0.222520933956316,-0.9749279121818233,0.8660254037844384,-0.5000000000000004,-0.7587581226927911,-0.651372482722222
2,5,7,18,26,30,Tuesday,11,17,47,-0.222520933956316,-0.9749279121818233,0.8660254037844384,-0.5000000000000004,-0.9541392564000488,-0.2993631229733582
9,23,27,29,39,41,Saturday,11,14,46,-0.9009688679024198,-0.4338837391175567,0.8660254037844384,-0.5000000000000004,-0.9541392564000488,0.29936312297335804
5,7,10,13,30,41,Thursday,11,12,46,-0.9009688679024198,-0.4338837391175567,0.8660254037844384,-0.5000000000000004,-0.758758122692791,0.6513724827222223
1,4,13,14,27,33,Tuesday,11,10,46,-0.9009688679024198,-0.4338837391175567,0.8660254037844384,-0.5000000000000004,-0.4403941515576344,0.8978045395707416
1,4,20,28,36,39,Saturday,11,7,45,-0.9009688679024185,0.43388373911755956,0.8660254037844384,-0.5000000000000004,0.1514277775045767,0.9884683243281114
4,10,20,21,27,32,Thursday,11,5,45,-0.9009688679024185,0.43388373911755956,0.8660254037844384,-0.5000000000000004,0.5289640103269624,0.8486442574947509
2,15,23,24,31,39,Tuesday,11,3,45,-0.9009688679024185,0.43388373911755956,0.8660254037844384,-0.5000000000000004,0.8207634412072763,0.5712682150947923
1,21,26,27,40,41,Saturday,10,31,44,-0.22252093395630598,0.9749279121818255,0.5000000000000001,-0.8660254037844386,1.0,-2.4492935982947064e-16
1,4,7,12,27,40,Thursday,10,29,44,-0.22252093395630598,0.9749279121818255,0.5000000000000001,-0.8660254037844386,0.9189578116202306,-0.3943558551133187
1,7,14,23,25,42,Tuesday,10,27,44,-0.22252093395630598,0.9749279121818255,0.5000000000000001,-0.8660254037844386,0.6889669190756865,-0.72479278722912
7,11,14,31,35,36,Saturday,10,24,43,0.6234898018587347,0.7818314824680289,0.5000000000000001,-0.8660254037844386,0.15142777750457667,-0.9884683243281114
2,6,18,20,25,37,Thursday,10,22,43,0.6234898018587347,0.7818314824680289,0.5000000000000001,-0.8660254037844386,-0.2506525322587213,-0.9680771188662041
3,12,28,29,31,38,Tuesday,10,20,43,0.6234898018587347,0.7818314824680289,0.5000000000000001,-0.8660254037844386,-0.6121059825476627,-0.7907757369376986
10,14,15,19,27,38,Saturday,10,17,42,1.0,-1.4695761589768238e-15,0.5000000000000001,-0.8660254037844386,-0.9541392564000488,-0.2993631229733582
4,17,18,19,35,37,Thursday,10,15,42,1.0,-1.4695761589768238e-15,0.5000000000000001,-0.8660254037844386,-0.994869323391895,0.10116832198743272
4,10,16,23,29,31,Tuesday,10,13,42,1.0,-1.4695761589768238e-15,0.5000000000000001,-0.8660254037844386,-0.8743466161445821,0.48530196253108104
10,16,29,30,33,41,Saturday,10,10,41,0.6234898018587324,-0.7818314824680307,0.5000000000000001,-0.8660254037844386,-0.4403941515576344,0.8978045395707416
2,21,23,36,37,41,Thursday,10,8,41,0.6234898018587324,-0.7818314824680307,0.5000000000000001,-0.8660254037844386,-0.05064916883871264,0.9987165071710528
14,22,34,35,41,42,Tuesday,10,6,41,0.6234898018587324,-0.7818314824680307,0.5000000000000001,-0.8660254037844386,0.3473052528448203,0.9377521321470804
19,22,31,36,39,42,Saturday,10,3,40,-0.22252093395631578,-0.9749279121818233,0.5000000000000001,-0.8660254037844386,0.8207634412072763,0.5712682150947923
5,14,16,22,23,33,Thursday,10,1,40,-0.22252093395631578,-0.9749279121818233,0.5000000000000001,-0.8660254037844386,0.9795299412524945,0.20129852008866006
2,3,24,31,33,36,Tuesday,9,29,40,-0.22252093395631578,-0.9749279121818233,-1.8369701987210297e-16,-1.0,0.9189578116202306,-0.3943558551133187
6,13,17,22,23,39,Saturday,9,26,39,-0.9009688679024197,-0.4338837391175569,-1.8369701987210297e-16,-1.0,0.5289640103269624,-0.8486442574947509
7,9,12,18,29,38,Thursday,9,24,39,-0.9009688679024197,-0.4338837391175569,-1.8369701987210297e-16,-1.0,0.15142777750457667,-0.9884683243281114
5,9,10,16,35,40,Tuesday,9,22,39,-0.9009688679024197,-0.4338837391175569,-1.8369701987210297e-16,-1.0,-0.2506525322587213,-0.9680771188662041
7,10,23,24,31,40,Saturday,9,19,38,-0.9009688679024186,0.43388373911755934,-1.8369701987210297e-16,-1.0,-0.7587581226927911,-0.651372482722222
2,5,12,14,29,41,Thursday,9,17,38,-0.9009688679024186,0.43388373911755934,-1.8369701987210297e-16,-1.0,-0.9541392564000488,-0.2993631229733582
10,18,22,25,27,28,Tuesday,9,15,38,-0.9009688679024186,0.43388373911755934,-1.8369701987210297e-16,-1.0,-0.994869323391895,0.10116832198743272
7,19,21,29,32,39,Saturday,9,12,37,-0.22252093395631314,0.9749279121818238,-1.8369701987210297e-16,-1.0,-0.758758122692791,0.6513724827222223
2,7,10,17,18,29,Thursday,9,10,37,-0.22252093395631314,0.9749279121818238,-1.8369701987210297e-16,-1.0,-0.4403941515576344,0.8978045395707416
5,11,16,25,39,41,Tuesday,9,8,37,-0.22252093395631314,0.9749279121818238,-1.8369701987210297e-16,-1.0,-0.05064916883871264,0.9987165071710528
9,18,25,32,35,42,Saturday,9,5,36,0.6234898018587345,0.781831482468029,-1.8369701987210297e-16,-1.0,0.5289640103269624,0.8486442574947509
3,6,10,11,19,33,Thursday,9,3,36,0.6234898018587345,0.781831482468029,-1.8369701987210297e-16,-1.0,0.8207634412072763,0.5712682150947923
15,21,24,29,34,36,Tuesday,9,1,36,0.6234898018587345,0.781831482468029,-1.8369701987210297e-16,-1.0,0.9795299412524945,0.20129852008866006
12,16,21,31,39,42,Saturday,8,29,35,1.0,-1.2246467991473533e-15,-0.5000000000000004,-0.8660254037844385,0.9189578116202306,-0.3943558551133187
3,5,14,19,20,23,Thursday,8,27,35,1.0,-1.2246467991473533e-15,-0.5000000000000004,-0.8660254037844385,0.6889669190756865,-0.72479278722912
15,17,25,37,38,39,Tuesday,8,25,35,1.0,-1.2246467991473533e-15,-0.5000000000000004,-0.8660254037844385,0.3473052528448203,-0.9377521321470804
2,11,12,15,21,40,Saturday,8,22,34,0.6234898018587354,-0.7818314824680284,-0.5000000000000004,-0.8660254037844385,-0.2506525322587213,-0.9680771188662041
7,10,14,25,27,37,Thursday,8,20,34,0.6234898018587354,-0.7818314824680284,-0.5000000000000004,-0.8660254037844385,-0.6121059825476627,-0.7907757369376986
3,4,11,28,33,38,Tuesday,8,18,34,0.6234898018587354,-0.7818314824680284,-0.5000000000000004,-0.8660254037844385,-0.8743466161445822,-0.4853019625310808
4,6,18,24,38,39,Saturday,8,15,33,-0.22252093395631553,-0.9749279121818234,-0.5000000000000004,-0.8660254037844385,-0.994869323391895,0.10116832198743272
6,10,14,16,31,38,Thursday,8,13,33,-0.22252093395631553,-0.9749279121818234,-0.5000000000000004,-0.8660254037844385,-0.8743466161445821,0.48530196253108104
10,12,16,20,24,34,Tuesday,8,11,33,-0.22252093395631553,-0.9749279121818234,-0.5000000000000004,-0.8660254037844385,-0.6121059825476626,0.7907757369376989
6,7,22,27,32,40,Saturday,8,8,32,-0.9009688679024196,-0.4338837391175571,-0.5000000000000004,-0.8660254037844385,-0.05064916883871264,0.9987165071710528
8,21,24,27,32,38,Saturday,3,14,11,-0.90096886790242,-0.4338837391175562,6.123233995736766e-17,1.0,-0.9541392564000488,0.29936312297335804
13,17,25,27,30,41,Thursday,3,12,11,-0.90096886790242,-0.4338837391175562,6.123233995736766e-17,1.0,-0.758758122692791,0.6513724827222223
10,21,28,32,33,36,Tuesday,3,10,11,-0.90096886790242,-0.4338837391175562,6.123233995736766e-17,1.0,-0.4403941515576344,0.8978045395707416
3,5,9,11,14,17,Saturday,3,7,10,-0.9009688679024189,0.43388373911755845,6.123233995736766e-17,1.0,0.1514277775045767,0.9884683243281114
14,15,17,20,24,39,Thursday,3,5,10,-0.9009688679024189,0.43388373911755845,6.123233995736766e-17,1.0,0.5289640103269624,0.8486442574947509
5,7,9,25,39,40,Tuesday,3,3,10,-0.9009688679024189,0.43388373911755845,6.123233995736766e-17,1.0,0.8207634412072763,0.5712682150947923
8,10,23,24,39,42,Saturday,2,29,9,-0.2225209339563141,0.9749279121818237,0.5000000000000001,0.8660254037844386,0.9189578116202306,-0.3943558551133187
5,7,16,29,32,34,Thursday,2,27,9,-0.2225209339563141,0.9749279121818237,0.5000000000000001,0.8660254037844386,0.6889669190756865,-0.72479278722912
3,5,16,22,38,42,Tuesday,2,25,9,-0.2225209339563141,0.9749279121818237,0.5000000000000001,0.8660254037844386,0.3473052528448203,-0.9377521321470804
4,5,16,37,38,39,Saturday,2,22,8,0.6234898018587337,0.7818314824680296,0.5000000000000001,0.8660254037844386,-0.2506525322587213,-0.9680771188662041
5,8,17,23,37,41,Thursday,2,20,8,0.6234898018587337,0.7818314824680296,0.5000000000000001,0.8660254037844386,-0.6121059825476627,-0.7907757369376986
5,6,10,14,18,32,Tuesday,2,18,8,0.6234898018587337,0.7818314824680296,0.5000000000000001,0.8660254037844386,-0.8743466161445822,-0.4853019625310808
15,18,25,27,28,38,Saturday,2,15,7,1.0,-2.4492935982947064e-16,0.5000000000000001,0.8660254037844386,-0.994869323391895,0.10116832198743272
8,11,15,27,36,41,Thursday,2,13,7,1.0,-2.4492935982947064e-16,0.5000000000000001,0.8660254037844386,-0.8743466161445821,0.48530196253108104
3,11,15,22,23,40,Tuesday,2,11,7,1.0,-2.4492935982947064e-16,0.5000000000000001,0.8660254037844386,-0.6121059825476626,0.7907757369376989
14,20,22,24,35,37,Saturday,2,8,6,0.6234898018587334,-0.7818314824680299,0.5000000000000001,0.8660254037844386,-0.05064916883871264,0.9987165071710528
5,9,19,25,30,35,Thursday,2,6,6,0.6234898018587334,-0.7818314824680299,0.5000000000000001,0.8660254037844386,0.3473052528448203,0.9377521321470804
3,8,20,24,25,31,Tuesday,2,4,6,0.6234898018587334,-0.7818314824680299,0.5000000000000001,0.8660254037844386,0.6889669190756866,0.72479278722912
5,9,10,17,18,29,Saturday,2,1,5,-0.2225209339563146,-0.9749279121818236,0.5000000000000001,0.8660254037844386,0.9795299412524945,0.20129852008866006
16,30,31,37,38,40,Thursday,1,30,5,-0.2225209339563146,-0.9749279121818236,0.8660254037844387,0.49999999999999994,0.9795299412524943,-0.20129852008866114
11,14,16,20,24,38,Tuesday,1,28,5,-0.2225209339563146,-0.9749279121818236,0.8660254037844387,0.49999999999999994,0.8207634412072763,-0.5712682150947924
10,20,31,34,38,41,Saturday,1,25,4,-0.9009688679024191,-0.433883739117558,0.8660254037844387,0.49999999999999994,0.3473052528448203,-0.9377521321470804
2,4,9,22,25,40,Thursday,1,23,4,-0.9009688679024191,-0.433883739117558,0.8660254037844387,0.49999999999999994,-0.05064916883871355,-0.9987165071710528
7,9,11,19,36,37,Tuesday,1,21,4,-0.9009688679024191,-0.433883739117558,0.8660254037844387,0.49999999999999994,-0.44039415155763423,-0.8978045395707417
5,10,12,18,35,42,Saturday,1,18,3,-0.900968867902419,0.43388373911755823,0.8660254037844387,0.49999999999999994,-0.8743466161445822,-0.4853019625310808
11,13,14,15,20,21,Thursday,1,16,3,-0.900968867902419,0.43388373911755823,0.8660254037844387,0.49999999999999994,-0.9948693233918952,-0.10116832198743204
13,20,33,34,39,40,Tuesday,1,14,3,-0.900968867902419,0.43388373911755823,0.8660254037844387,0.49999999999999994,-0.9541392564000488,0.29936312297335804
5,16,17,21,29,30,Saturday,1,11,2,-0.22252093395631434,0.9749279121818236,0.8660254037844387,0.49999999999999994,-0.6121059825476626,0.7907757369376989
11,18,28,30,31,40,Thursday,1,9,2,-0.22252093395631434,0.9749279121818236,0.8660254037844387,0.49999999999999994,-0.2506525322587204,0.9680771188662043
2,12,14,27,31,35,Tuesday,1,7,2,-0.22252093395631434,0.9749279121818236,0.8660254037844387,0.49999999999999994,0.1514277775045767,0.9884683243281114
5,8,9,14,27,39,Saturday,1,4,1,0.6234898018587336,0.7818314824680298,0.8660254037844387,0.49999999999999994,0.6889669190756866,0.72479278722912
1,16,17,20,31,42,Thursday,1,2,1,0.6234898018587336,0.7818314824680298,0.8660254037844387,0.49999999999999994,0.9189578116202306,0.39435585511331855
16,20,22,25,38,40,Tuesday,12,31,1,0.6234898018587336,0.7818314824680298,1.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16
4,5,23,31,37,38,Saturday,12,28,52,-0.9009688679024214,0.43388373911755335,1.0,-2.4492935982947064e-16,0.8207634412072763,-0.5712682150947924
4,5,17,19,20,25,Thursday,12,26,52,-0.9009688679024214,0.43388373911755335,1.0,-2.4492935982947064e-16,0.5289640103269624,-0.8486442574947509
14,15,17,19,31,38,Tuesday,12,24,52,-0.9009688679024214,0.43388373911755335,1.0,-2.4492935982947064e-16,0.15142777750457667,-0.9884683243281114
12,18,24,28,32,39,Saturday,12,21,51,-0.22252093395631267,0.974927912181824,1.0,-2.4492935982947064e-16,-0.44039415155763423,-0.8978045395707417
2,6,11,22,26,33,Thursday,12,19,51,-0.22252093395631267,0.974927912181824,1.0,-2.4492935982947064e-16,-0.7587581226927911,-0.651372482722222
2,6,20,30,33,42,Tuesday,12,17,51,-0.22252093395631267,0.974927912181824,1.0,-2.4492935982947064e-16,-0.9541392564000488,-0.2993631229733582
1,10,19,25,37,42,Saturday,12,14,50,0.6234898018587349,0.7818314824680287,1.0,-2.4492935982947064e-16,-0.9541392564000488,0.29936312297335804
3,4,10,14,31,37,Thursday,12,12,50,0.6234898018587349,0.7818314824680287,1.0,-2.4492935982947064e-16,-0.758758122692791,0.6513724827222223
1,5,10,30,33,35,Tuesday,12,10,50,0.6234898018587349,0.7818314824680287,1.0,-2.4492935982947064e-16,-0.4403941515576344,0.8978045395707416
6,9,17,20,31,34,Saturday,12,7,49,1.0,-1.7145055188062944e-15,1.0,-2.4492935982947064e-16,0.1514277775045767,0.9884683243281114
1,2,12,30,35,40,Thursday,12,5,49,1.0,-1.7145055188062944e-15,1.0,-2.4492935982947064e-16,0.5289640103269624,0.8486442574947509
1,12,17,23,26,34,Tuesday,12,3,49,1.0,-1.7145055188062944e-15,1.0,-2.4492935982947064e-16,0.8207634412072763,0.5712682150947923
1,11,13,14,37,40,Saturday,11,30,48,0.6234898018587323,-0.7818314824680308,0.8660254037844384,-0.5000000000000004,0.9795299412524943,-0.20129852008866114
2,4,10,34,38,40,Thursday,11,28,48,0.6234898018587323,-0.7818314824680308,0.8660254037844384,-0.5000000000000004,0.8207634412072763,-0.5712682150947924
6,7,15,35,38,40,Tuesday,11,26,48,0.6234898018587323,-0.7818314824680308,0.8660254037844384,-0.5000000000000004,0.5289640103269624,-0.8486442574947509
7,15,16,19,21,22,Thursday,11,21,47,-0.222520933956316,-0.9749279121818233,0.8660254037844384,-0.5000000000000004,-0.44039415155763423,-0.8978045395707417
2,3,5,9,40,41,Tuesday,11,19,47,-0.222520933956316,-0.9749279121818233,0.8660254037844384,-0.5000000000000004,-0.7587581226927911,-0.651372482722222
8,9,20,26,31,34,Saturday,11,16,46,-0.9009688679024198,-0.4338837391175567,0.8660254037844384,-0.5000000000000004,-0.9948693233918952,-0.10116832198743204
5,14,18,25,30,34,Thursday,11,14,46,-0.9009688679024198,-0.4338837391175567,0.8660254037844384,-0.5000000000000004,-0.9541392564000488,0.29936312297335804
7,10,16,17,24,27,Tuesday,11,12,46,-0.9009688679024198,-0.4338837391175567,0.8660254037844384,-0.5000000000000004,-0.758758122692791,0.6513724827222223
10,11,14,15,26,27,Saturday,11,9,45,-0.9009688679024185,0.43388373911755956,0.8660254037844384,-0.5000000000000004,-0.2506525322587204,0.9680771188662043
5,13,24,33,36,42,Thursday,11,7,45,-0.9009688679024185,0.43388373911755956,0.8660254037844384,-0.5000000000000004,0.1514277775045767,0.9884683243281114
18,23,28,32,35,38,Tuesday,11,5,45,-0.9009688679024185,0.43388373911755956,0.8660254037844384,-0.5000000000000004,0.5289640103269624,0.8486442574947509
4,8,29,34,36,38,Saturday,11,2,44,-0.22252093395630598,0.9749279121818255,0.8660254037844384,-0.5000000000000004,0.9189578116202306,0.39435585511331855
5,6,12,14,39,42,Thursday,10,31,44,-0.22252093395630598,0.9749279121818255,0.5000000000000001,-0.8660254037844386,1.0,-2.4492935982947064e-16
5,25,26,28,38,42,Tuesday,10,29,44,-0.22252093395630598,0.9749279121818255,0.5000000000000001,-0.8660254037844386,0.9189578116202306,-0.3943558551133187
16,18,23,34,39,42,Saturday,10,26,43,0.6234898018587347,0.7818314824680289,0.5000000000000001,-0.8660254037844386,0.5289640103269624,-0.8486442574947509
11,14,15,31,38,42,Thursday,10,24,43,0.6234898018587347,0.7818314824680289,0.5000000000000001,-0.8660254037844386,0.15142777750457667,-0.9884683243281114
5,7,16,23,31,41,Tuesday,10,22,43,0.6234898018587347,0.7818314824680289,0.5000000000000001,-0.8660254037844386,-0.2506525322587213,-0.9680771188662041
3,10,25,26,38,42,Saturday,10,19,42,1.0,-1.4695761589768238e-15,0.5000000000000001,-0.8660254037844386,-0.7587581226927911,-0.651372482722222
7,10,13,17,26,40,Thursday,10,17,42,1.0,-1.4695761589768238e-15,0.5000000000000001,-0.8660254037844386,-0.9541392564000488,-0.2993631229733582
10,21,23,27,38,39,Tuesday,10,15,42,1.0,-1.4695761589768238e-15,0.5000000000000001,-0.8660254037844386,-0.994869323391895,0.10116832198743272
7,9,14,15,19,28,Saturday,10,12,41,0.6234898018587324,-0.7818314824680307,0.5000000000000001,-0.8660254037844386,-0.758758122692791,0.6513724827222223
